,Click to star the Github Repo,,,,,,,Connect/Follow on LinkedIn,,,,Last updated:,2022-06-22 12:30 (GMT),
Q. No.,Name / Link,"Likes
(L)","Dislikes
(D)","Reactions
(L+D)","L/D
Ratio","Acceptance
Rate",Category,Topic Tags,Difficulty,Free?,"Has
Solution?","Has Video
Solution?","Total
Accepted","Total
Submitted"
1743,Restore the Array From Adjacent Pairs,676,12,688,56.33,68.15%,Algorithms,"Array, Hash Table, ",Medium,TRUE,FALSE,FALSE,26983,39594
308,Range Sum Query 2D - Mutable,673,76,749,8.86,41.5%,Algorithms,"Array, Design, Binary Indexed Tree, Segment Tree, Matrix, ",Hard,FALSE,TRUE,FALSE,66702,160736
681,Next Closest Time,669,979,1648,0.68,46.42%,Algorithms,"String, Enumeration, ",Medium,FALSE,FALSE,FALSE,96214,207283
1910,Remove All Occurrences of a Substring,679,36,715,18.86,72.52%,Algorithms,"String, ",Medium,TRUE,FALSE,FALSE,30446,41985
667,Beautiful Arrangement II,671,966,1637,0.69,59.47%,Algorithms,"Array, Math, ",Medium,TRUE,TRUE,FALSE,47758,80310
1541,Minimum Insertions to Balance a Parentheses String,674,148,822,4.55,49.45%,Algorithms,"String, Stack, Greedy, ",Medium,TRUE,FALSE,FALSE,31124,62940
1529,Minimum Suffix Flips,670,32,702,20.94,72.35%,Algorithms,"String, Greedy, ",Medium,TRUE,FALSE,FALSE,33335,46075
1888,Minimum Number of Flips to Make the Binary String Alternating,668,21,689,31.81,37.22%,Algorithms,"String, Greedy, ",Medium,TRUE,FALSE,FALSE,12851,34523
1394,Find Lucky Integer in an Array,670,20,690,33.5,63.63%,Algorithms,"Array, Hash Table, Counting, ",Easy,TRUE,TRUE,FALSE,72104,113314
1287,Element Appearing More Than 25% In Sorted Array,663,37,700,17.92,59.55%,Algorithms,"Array, ",Easy,TRUE,FALSE,FALSE,64730,108699
1138,Alphabet Board Path,663,141,804,4.7,52.32%,Algorithms,"Hash Table, String, ",Medium,TRUE,FALSE,FALSE,40858,78090
1559,Detect Cycles in 2D Grid,665,22,687,30.23,48.1%,Algorithms,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix, ",Medium,TRUE,FALSE,FALSE,25322,52642
352,Data Stream as Disjoint Intervals,658,158,816,4.16,50.9%,Algorithms,"Binary Search, Design, Ordered Set, ",Hard,TRUE,FALSE,FALSE,52131,102426
1354,Construct Target Array With Multiple Sums,1330,103,1433,12.91,34.02%,Algorithms,"Array, Heap (Priority Queue), ",Hard,TRUE,TRUE,FALSE,41867,123111
1419,Minimum Number of Frogs Croaking,656,43,699,15.26,49.77%,Algorithms,"String, Counting, ",Medium,TRUE,FALSE,FALSE,25843,51924
1229,Meeting Scheduler,686,29,715,23.66,55.15%,Algorithms,"Array, Two Pointers, Sorting, ",Medium,FALSE,TRUE,FALSE,56886,103152
1630,Arithmetic Subarrays,661,74,735,8.93,79.1%,Algorithms,"Array, Sorting, ",Medium,TRUE,FALSE,FALSE,35499,44877
1263,Minimum Moves to Move a Box to Their Target Location,655,48,703,13.65,48.67%,Algorithms,"Array, Breadth-First Search, Heap (Priority Queue), Matrix, ",Hard,TRUE,FALSE,FALSE,21779,44744
1284,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,657,70,727,9.39,72.09%,Algorithms,"Array, Bit Manipulation, Breadth-First Search, Matrix, ",Hard,TRUE,FALSE,FALSE,24464,33936
1886,Determine Whether Matrix Can Be Obtained By Rotation,670,58,728,11.55,55.44%,Algorithms,"Array, Matrix, ",Easy,TRUE,FALSE,FALSE,33874,61104
1261,Find Elements in a Contaminated Binary Tree,652,80,732,8.15,75.63%,Algorithms,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree, ",Medium,TRUE,FALSE,FALSE,45737,60478
924,Minimize Malware Spread,650,428,1078,1.52,41.94%,Algorithms,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix, ",Hard,TRUE,TRUE,FALSE,38130,90918
1297,Maximum Number of Occurrences of a Substring,651,310,961,2.1,52.25%,Algorithms,"Hash Table, String, Sliding Window, ",Medium,TRUE,FALSE,FALSE,34425,65881
1343,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,658,64,722,10.28,67.9%,Algorithms,"Array, Sliding Window, ",Medium,TRUE,FALSE,FALSE,35998,53012
1915,Number of Wonderful Substrings,650,44,694,14.77,43.96%,Algorithms,"Hash Table, String, Bit Manipulation, Prefix Sum, ",Medium,TRUE,FALSE,FALSE,8984,20435
710,Random Pick with Blacklist,646,92,738,7.02,33.38%,Algorithms,"Hash Table, Math, Binary Search, Sorting, Randomized, ",Hard,TRUE,TRUE,FALSE,29984,89817
913,Cat and Mouse,645,117,762,5.51,35.72%,Algorithms,"Math, Dynamic Programming, Graph, Topological Sort, Memoization, Game Theory, ",Hard,TRUE,TRUE,FALSE,15307,42848
830,Positions of Large Groups,645,112,757,5.76,51.53%,Algorithms,"String, ",Easy,TRUE,TRUE,FALSE,73140,141928
1106,Parsing A Boolean Expression,649,39,688,16.64,58.75%,Algorithms,"String, Stack, Recursion, ",Hard,TRUE,FALSE,FALSE,19062,32444
2007,Find Original Array From Doubled Array,645,48,693,13.44,38.39%,Algorithms,"Array, Hash Table, Greedy, Sorting, ",Medium,TRUE,FALSE,FALSE,46277,120531
1793,Maximum Score of a Good Subarray,645,26,671,24.81,52.24%,Algorithms,"Array, Two Pointers, Binary Search, Stack, Monotonic Stack, ",Hard,TRUE,FALSE,FALSE,14836,28399
458,Poor Pigs,640,1173,1813,0.55,55.72%,Algorithms,"Math, Dynamic Programming, Combinatorics, ",Hard,TRUE,TRUE,FALSE,33919,60878
1187,Make Array Strictly Increasing,649,16,665,40.56,44.88%,Algorithms,"Array, Binary Search, Dynamic Programming, ",Hard,TRUE,FALSE,FALSE,11870,26452
1827,Minimum Operations to Make the Array Increasing,641,31,672,20.68,78.23%,Algorithms,"Array, Greedy, ",Easy,TRUE,FALSE,FALSE,45367,57993
1763,Longest Nice Substring,637,491,1128,1.3,61.91%,Algorithms,"Hash Table, String, Bit Manipulation, Sliding Window, ",Easy,TRUE,FALSE,FALSE,25812,41691
447,Number of Boomerangs,635,902,1537,0.7,54.39%,Algorithms,"Array, Hash Table, Math, ",Medium,TRUE,FALSE,FALSE,86833,159642
65,Valid Number,635,1134,1769,0.56,18.32%,Algorithms,"String, ",Hard,TRUE,TRUE,FALSE,277965,1517028
1245,Tree Diameter,630,16,646,39.38,61.98%,Algorithms,"Tree, Depth-First Search, Breadth-First Search, Graph, Topological Sort, ",Medium,FALSE,TRUE,FALSE,26628,42965
1786,Number of Restricted Paths From First to Last Node,633,116,749,5.46,39.02%,Algorithms,"Dynamic Programming, Graph, Topological Sort, Heap (Priority Queue), Shortest Path, ",Medium,TRUE,FALSE,FALSE,13956,35763
423,Reconstruct Original Digits from English,626,2166,2792,0.29,51.3%,Algorithms,"Hash Table, Math, String, ",Medium,TRUE,TRUE,FALSE,64684,126088
1791,Find Center of Star Graph,645,82,727,7.87,83.61%,Algorithms,"Graph, ",Easy,TRUE,FALSE,FALSE,90370,108082
1711,Count Good Meals,628,200,828,3.14,28.59%,Algorithms,"Array, Hash Table, ",Medium,TRUE,FALSE,FALSE,26070,91192
2008,Maximum Earnings From Taxi,633,12,645,52.75,42.84%,Algorithms,"Array, Binary Search, Dynamic Programming, Sorting, ",Medium,TRUE,FALSE,FALSE,14002,32684
1537,Get the Maximum Score,627,36,663,17.42,39.3%,Algorithms,"Array, Two Pointers, Dynamic Programming, Greedy, ",Hard,TRUE,FALSE,FALSE,17470,44449
1752,Check if Array Is Sorted and Rotated,630,52,682,12.12,48.27%,Algorithms,"Array, ",Easy,TRUE,FALSE,FALSE,38170,79073
1632,Rank Transform of a Matrix,627,42,669,14.93,40.86%,Algorithms,"Array, Greedy, Union Find, Graph, Topological Sort, Matrix, ",Hard,TRUE,TRUE,FALSE,17577,43021
1494,Parallel Courses II,629,52,681,12.1,31.54%,Algorithms,"Dynamic Programming, Bit Manipulation, Graph, Bitmask, ",Hard,TRUE,FALSE,FALSE,11307,35853
1003,Check If Word Is Valid After Substitutions,629,445,1074,1.41,57.89%,Algorithms,"String, Stack, ",Medium,TRUE,FALSE,FALSE,42471,73366
1508,Range Sum of Sorted Subarray Sums,627,114,741,5.5,59.26%,Algorithms,"Array, Two Pointers, Binary Search, Sorting, ",Medium,TRUE,FALSE,FALSE,26285,44359
1776,Car Fleet II,626,16,642,39.13,52.84%,Algorithms,"Array, Math, Stack, Heap (Priority Queue), Monotonic Stack, ",Hard,TRUE,FALSE,FALSE,19002,35959
1688,Count of Matches in Tournament,628,115,743,5.46,82.9%,Algorithms,"Math, Simulation, ",Easy,TRUE,FALSE,FALSE,70823,85430
1434,Number of Ways to Wear Different Hats to Each Other,623,7,630,89,42.3%,Algorithms,"Array, Dynamic Programming, Bit Manipulation, Bitmask, ",Hard,TRUE,FALSE,FALSE,9500,22455
1722,Minimize Hamming Distance After Swap Operations,621,19,640,32.68,48.3%,Algorithms,"Array, Depth-First Search, Union Find, ",Medium,TRUE,FALSE,FALSE,12999,26911
1876,Substrings of Size Three with Distinct Characters,629,20,649,31.45,69.79%,Algorithms,"Hash Table, String, Sliding Window, Counting, ",Easy,TRUE,FALSE,FALSE,46602,66771
1768,Merge Strings Alternately,623,9,632,69.22,75.8%,Algorithms,"Two Pointers, String, ",Easy,TRUE,FALSE,FALSE,63215,83397
320,Generalized Abbreviation,611,209,820,2.92,56.68%,Algorithms,"String, Backtracking, Bit Manipulation, ",Medium,FALSE,TRUE,FALSE,61625,108719
391,Perfect Rectangle,610,98,708,6.22,32.21%,Algorithms,"Array, Line Sweep, ",Hard,TRUE,FALSE,FALSE,34831,108146
1898,Maximum Number of Removable Characters,616,69,685,8.93,37.95%,Algorithms,"Array, String, Binary Search, ",Medium,TRUE,FALSE,FALSE,15019,39573
1203,Sort Items by Groups Respecting Dependencies,611,89,700,6.87,49.72%,Algorithms,"Depth-First Search, Breadth-First Search, Graph, Topological Sort, ",Hard,TRUE,FALSE,FALSE,12468,25077
2134,Minimum Swaps to Group All 1's Together II,618,9,627,68.67,48.61%,Algorithms,"Array, Sliding Window, ",Medium,TRUE,FALSE,FALSE,14802,30451
1882,Process Tasks Using Servers,614,175,789,3.51,38.35%,Algorithms,"Array, Heap (Priority Queue), ",Medium,TRUE,FALSE,FALSE,18864,49194
1828,Queries on Number of Points Inside a Circle,614,57,671,10.77,86.38%,Algorithms,"Array, Math, Geometry, ",Medium,TRUE,FALSE,FALSE,41833,48427
1458,Max Dot Product of Two Subsequences,607,12,619,50.58,45.5%,Algorithms,"Array, Dynamic Programming, ",Hard,TRUE,FALSE,FALSE,17014,37397
2114,Maximum Number of Words Found in Sentences,622,21,643,29.62,88.55%,Algorithms,"Array, String, ",Easy,TRUE,FALSE,FALSE,82636,93319
869,Reordered Power of 2,602,173,775,3.48,61.18%,Algorithms,"Math, Sorting, Counting, Enumeration, ",Medium,TRUE,TRUE,FALSE,41624,68030
1450,Number of Students Doing Homework at a Given Time,601,131,732,4.59,76.31%,Algorithms,"Array, ",Easy,TRUE,FALSE,FALSE,85907,112579
1822,Sign of the Product of an Array,606,81,687,7.48,67.02%,Algorithms,"Array, Math, ",Easy,TRUE,FALSE,FALSE,109309,163098
1861,Rotating the Box,602,39,641,15.44,64.84%,Algorithms,"Array, Two Pointers, Matrix, ",Medium,TRUE,FALSE,FALSE,28656,44198
1818,Minimum Absolute Sum Difference,608,54,662,11.26,29.73%,Algorithms,"Array, Binary Search, Sorting, Ordered Set, ",Medium,TRUE,FALSE,FALSE,15519,52192
624,Maximum Distance in Arrays,596,62,658,9.61,41.61%,Algorithms,"Array, Greedy, ",Medium,FALSE,TRUE,FALSE,35808,86046
1233,Remove Sub-Folders from the Filesystem,602,83,685,7.25,65.21%,Algorithms,"Array, String, Trie, ",Medium,TRUE,FALSE,FALSE,43484,66686
1349,Maximum Students Taking Exam,596,11,607,54.18,47.17%,Algorithms,"Array, Dynamic Programming, Bit Manipulation, Matrix, Bitmask, ",Hard,TRUE,FALSE,FALSE,10469,22195
521,Longest Uncommon Subsequence I,596,5675,6271,0.11,60.18%,Algorithms,"String, ",Easy,TRUE,TRUE,FALSE,85499,142083
1824,Minimum Sideway Jumps,597,29,626,20.59,49.32%,Algorithms,"Array, Dynamic Programming, Greedy, ",Medium,TRUE,FALSE,FALSE,16962,34395
1854,Maximum Population Year,597,91,688,6.56,59.02%,Algorithms,"Array, Counting, ",Easy,TRUE,FALSE,FALSE,32504,55076
1980,Find Unique Binary String,601,28,629,21.46,63.5%,Algorithms,"Array, String, Backtracking, ",Medium,TRUE,FALSE,FALSE,25386,39977
788,Rotated Digits,591,1752,2343,0.34,57.07%,Algorithms,"Math, Dynamic Programming, ",Medium,TRUE,FALSE,FALSE,86695,151901
1473,Paint House III,597,30,627,19.9,51.09%,Algorithms,"Array, Dynamic Programming, ",Hard,TRUE,TRUE,FALSE,16743,32774
484,Find Permutation,588,109,697,5.39,65.59%,Algorithms,"Array, Stack, Greedy, ",Medium,FALSE,TRUE,FALSE,31568,48131
2187,Minimum Time to Complete Trips,590,30,620,19.67,30.6%,Algorithms,"Array, Binary Search, ",Medium,TRUE,FALSE,FALSE,22202,72548
774,Minimize Max Distance to Gas Station,586,84,670,6.98,50.65%,Algorithms,"Array, Binary Search, ",Hard,FALSE,TRUE,FALSE,25912,51155
750,Number Of Corner Rectangles,584,85,669,6.87,67.54%,Algorithms,"Array, Math, Dynamic Programming, Matrix, ",Medium,FALSE,TRUE,FALSE,35932,53200
507,Perfect Number,587,857,1444,0.68,37.65%,Algorithms,"Math, ",Easy,TRUE,TRUE,FALSE,106171,281999
251,Flatten 2D Vector,586,324,910,1.81,48.16%,Algorithms,"Array, Two Pointers, Design, Iterator, ",Medium,FALSE,TRUE,FALSE,106140,220373
1593,Split a String Into the Max Number of Unique Substrings,587,24,611,24.46,54.7%,Algorithms,"Hash Table, String, Backtracking, ",Medium,TRUE,FALSE,FALSE,21377,39082
899,Orderly Queue,580,360,940,1.61,58.63%,Algorithms,"Math, String, Sorting, ",Hard,TRUE,TRUE,FALSE,26242,44759
281,Zigzag Iterator,579,30,609,19.3,61.79%,Algorithms,"Array, Design, Queue, Iterator, ",Medium,FALSE,TRUE,FALSE,81435,131786
360,Sort Transformed Array,577,180,757,3.21,54.14%,Algorithms,"Array, Math, Two Pointers, Sorting, ",Medium,FALSE,FALSE,FALSE,56539,104437
1391,Check if There is a Valid Path in a Grid,578,252,830,2.29,46.78%,Algorithms,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix, ",Medium,TRUE,FALSE,FALSE,21295,45523
2140,Solving Questions With Brainpower,580,9,589,64.44,44.89%,Algorithms,"Array, Dynamic Programming, ",Medium,TRUE,FALSE,FALSE,19461,43355
722,Remove Comments,577,1529,2106,0.38,37.5%,Algorithms,"Array, String, ",Medium,TRUE,FALSE,FALSE,55728,148601
1723,Find Minimum Time to Finish All Jobs,580,15,595,38.67,42.75%,Algorithms,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask, ",Hard,TRUE,FALSE,FALSE,15608,36506
1909,Remove One Element to Make the Array Strictly Increasing,579,205,784,2.82,26.69%,Algorithms,"Array, ",Easy,TRUE,FALSE,FALSE,29341,109914
1986,Minimum Number of Work Sessions to Finish the Tasks,580,38,618,15.26,32.3%,Algorithms,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask, ",Medium,TRUE,FALSE,FALSE,13227,40946
2011,Final Value of Variable After Performing Operations,582,94,676,6.19,89.15%,Algorithms,"Array, String, Simulation, ",Easy,TRUE,FALSE,FALSE,114959,128955
471,Encode String with Shortest Length,569,38,607,14.97,50.73%,Algorithms,"String, Dynamic Programming, ",Hard,FALSE,FALSE,FALSE,28489,56155
440,K-th Smallest in Lexicographical Order,571,73,644,7.82,30.59%,Algorithms,"Trie, ",Hard,TRUE,FALSE,FALSE,17786,58146
587,Erect the Fence,567,357,924,1.59,43.2%,Algorithms,"Array, Math, Geometry, ",Hard,TRUE,TRUE,FALSE,24523,56765
1594,Maximum Non Negative Product in a Matrix,572,25,597,22.88,33.15%,Algorithms,"Array, Dynamic Programming, Matrix, ",Medium,TRUE,FALSE,FALSE,17083,51537
1023,Camelcase Matching,573,225,798,2.55,59.6%,Algorithms,"Two Pointers, String, Trie, String Matching, ",Medium,TRUE,FALSE,FALSE,32803,55034
1269,Number of Ways to Stay in the Same Place After Some Steps,561,32,593,17.53,43.45%,Algorithms,"Dynamic Programming, ",Hard,TRUE,FALSE,FALSE,28299,65125
825,Friends Of Appropriate Ages,561,1062,1623,0.53,46.11%,Algorithms,"Array, Two Pointers, Binary Search, Sorting, ",Medium,TRUE,FALSE,FALSE,65668,142405
1388,Pizza With 3n Slices,564,10,574,56.4,48.98%,Algorithms,"Array, Dynamic Programming, Greedy, Heap (Priority Queue), ",Hard,TRUE,FALSE,FALSE,8481,17315
2116,Check if a Parentheses String Can Be Valid,571,21,592,27.19,31.14%,Algorithms,"String, Stack, Greedy, ",Medium,TRUE,FALSE,FALSE,10115,32486
949,Largest Time for Given Digits,560,921,1481,0.61,35.38%,Algorithms,"String, Enumeration, ",Medium,TRUE,TRUE,FALSE,72263,204271
517,Super Washing Machines,560,185,745,3.03,39.63%,Algorithms,"Array, Greedy, ",Hard,TRUE,FALSE,FALSE,22564,56943
1598,Crawler Log Folder,561,38,599,14.76,64.35%,Algorithms,"Array, String, Stack, ",Easy,TRUE,FALSE,FALSE,43991,68358
1087,Brace Expansion,555,46,601,12.07,65.96%,Algorithms,"String, Backtracking, Breadth-First Search, ",Medium,FALSE,TRUE,FALSE,43905,66559
1707,Maximum XOR With an Element From Array,573,16,589,35.81,43.61%,Algorithms,"Array, Bit Manipulation, Trie, ",Hard,TRUE,FALSE,FALSE,9680,22198
761,Special Binary String,554,171,725,3.24,59.99%,Algorithms,"String, Recursion, ",Hard,TRUE,TRUE,FALSE,13643,22743
1802,Maximum Value at a Given Index in a Bounded Array,556,83,639,6.7,30.97%,Algorithms,"Binary Search, Greedy, ",Medium,TRUE,FALSE,FALSE,11320,36549
882,Reachable Nodes In Subdivided Graph,556,204,760,2.73,50.18%,Algorithms,"Graph, Heap (Priority Queue), Shortest Path, ",Hard,TRUE,TRUE,FALSE,20927,41702
1704,Determine if String Halves Are Alike,551,37,588,14.89,77.82%,Algorithms,"String, Counting, ",Easy,TRUE,TRUE,FALSE,87593,112565
1513,Number of Substrings With Only 1s,556,25,581,22.24,44.63%,Algorithms,"Math, String, ",Medium,TRUE,FALSE,FALSE,30542,68433
936,Stamping The Sequence,552,126,678,4.38,53.72%,Algorithms,"String, Stack, Greedy, Queue, ",Hard,TRUE,TRUE,FALSE,24318,45266
1072,Flip Columns For Maximum Number of Equal Rows,550,40,590,13.75,63.23%,Algorithms,"Array, Hash Table, Matrix, ",Medium,TRUE,FALSE,FALSE,17185,27178
170,Two Sum III - Data structure design,550,382,932,1.44,36.93%,Algorithms,"Array, Hash Table, Two Pointers, Design, Data Stream, ",Easy,FALSE,TRUE,FALSE,127437,345119
2034,Stock Price Fluctuation ,552,38,590,14.53,48.66%,Algorithms,"Hash Table, Design, Heap (Priority Queue), Data Stream, Ordered Set, ",Medium,TRUE,TRUE,FALSE,33694,69249
644,Maximum Average Subarray II,545,63,608,8.65,35.4%,Algorithms,"Array, Binary Search, ",Hard,FALSE,TRUE,TRUE,17547,49566
1780,Check if Number is a Sum of Powers of Three,547,20,567,27.35,65.11%,Algorithms,"Math, ",Medium,TRUE,FALSE,FALSE,22892,35161
1745,Palindrome Partitioning IV,551,15,566,36.73,48.19%,Algorithms,"String, Dynamic Programming, ",Hard,TRUE,FALSE,FALSE,15586,32341
1177,Can Make Palindrome from Substring,544,229,773,2.38,37.43%,Algorithms,"Hash Table, String, Bit Manipulation, Prefix Sum, ",Medium,TRUE,FALSE,FALSE,20548,54903
900,RLE Iterator,546,151,697,3.62,58.95%,Algorithms,"Array, Design, Counting, Iterator, ",Medium,TRUE,FALSE,FALSE,53512,90779
1101,The Earliest Moment When Everyone Become Friends,546,14,560,39,64.3%,Algorithms,"Array, Union Find, ",Medium,FALSE,TRUE,FALSE,38710,60209
1184,Distance Between Bus Stops,546,58,604,9.41,54.16%,Algorithms,"Array, ",Easy,TRUE,FALSE,FALSE,42954,79309
2024,Maximize the Confusion of an Exam,552,13,565,42.46,58%,Algorithms,"String, Binary Search, Sliding Window, Prefix Sum, ",Medium,TRUE,FALSE,FALSE,15657,26997
1629,Slowest Key,543,86,629,6.31,59.57%,Algorithms,"Array, String, ",Easy,TRUE,TRUE,FALSE,78313,131454
1408,String Matching in an Array,544,74,618,7.35,63.87%,Algorithms,"String, String Matching, ",Easy,TRUE,FALSE,FALSE,56336,88208
885,Spiral Matrix III,543,600,1143,0.91,72.55%,Algorithms,"Array, Matrix, Simulation, ",Medium,TRUE,TRUE,FALSE,35320,48684
2139,Minimum Moves to Reach Target Score,549,8,557,68.63,48.48%,Algorithms,"Math, Greedy, ",Medium,TRUE,FALSE,FALSE,24768,51084
1765,Map of Highest Peak,545,35,580,15.57,60.07%,Algorithms,"Array, Breadth-First Search, Matrix, ",Medium,TRUE,FALSE,FALSE,17204,28639
1775,Equal Sum Arrays With Minimum Number of Operations,542,21,563,25.81,51.98%,Algorithms,"Array, Hash Table, Greedy, Counting, ",Medium,TRUE,FALSE,FALSE,16611,31955
1370,Increasing Decreasing String,536,638,1174,0.84,77.74%,Algorithms,"Hash Table, String, Counting, ",Easy,TRUE,FALSE,FALSE,55981,72008
1542,Find Longest Awesome Substring,534,11,545,48.55,41.17%,Algorithms,"Hash Table, String, Bit Manipulation, ",Hard,TRUE,FALSE,FALSE,9326,22652
1753,Maximum Score From Removing Stones,543,36,579,15.08,65.52%,Algorithms,"Math, Greedy, Heap (Priority Queue), ",Medium,TRUE,FALSE,FALSE,23000,35106
1018,Binary Prefix Divisible By 5,532,142,674,3.75,47.52%,Algorithms,"Array, ",Easy,TRUE,FALSE,FALSE,39836,83836
1455,Check If a Word Occurs As a Prefix of Any Word in a Sentence,533,26,559,20.5,64.53%,Algorithms,"String, String Matching, ",Easy,TRUE,FALSE,FALSE,51745,80193
506,Relative Ranks,537,32,569,16.78,57.36%,Algorithms,"Array, Sorting, Heap (Priority Queue), ",Easy,TRUE,FALSE,FALSE,93839,163588
294,Flip Game II,530,52,582,10.19,51.59%,Algorithms,"Math, Dynamic Programming, Backtracking, Memoization, Game Theory, ",Medium,FALSE,FALSE,FALSE,64357,124737
2127,Maximum Employees to Be Invited to a Meeting,543,8,551,67.88,30.63%,Algorithms,"Depth-First Search, Graph, Topological Sort, ",Hard,TRUE,FALSE,FALSE,5152,16819
2181,Merge Nodes in Between Zeros,544,14,558,38.86,86.74%,Algorithms,"Linked List, Simulation, ",Medium,TRUE,FALSE,FALSE,36492,42071
1981,Minimize the Difference Between Target and Chosen Elements,538,99,637,5.43,32.55%,Algorithms,"Array, Dynamic Programming, Matrix, ",Medium,TRUE,FALSE,FALSE,15981,49102
1691,Maximum Height by Stacking Cuboids ,532,17,549,31.29,54.07%,Algorithms,"Array, Dynamic Programming, Sorting, ",Hard,TRUE,FALSE,FALSE,11806,21836
